"state","year","ga_no","month","pc_no","pc_name","turnout","vote_percent","pc_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","religion","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Maharashtra",2009,15,4,4,"Raver",50.75,45.67,"General",1418691,28218,19,1,"Male","BJP",328843,"HARIBHAU MADHAV JAWALE","Hindu",3.92,"ADV. RAVINDRA PRALHADRAO PATIL","NCP","M",NA
"Maharashtra",2009,15,4,40,"Osmanabad",57.47,44.22,"General",1608852,6787,25,1,"Male","NCP",408840,"PATIL PADAMSINHA BAJIRAO","Hindu",0.73,"GAIKWAD RAVINDRA VISHWANATH","SHS","M",NA
"Maharashtra",2009,15,4,41,"Latur",54.93,44.96,"SC",1509987,7975,18,1,"Male","INC",372890,"AWALE JAYWANT GANGARAM","Hindu",0.96,"GAIKWAD SUNIL BALIRAM","BJP","M",NA
"Maharashtra",2009,15,4,42,"Solapur",46.62,52.15,"SC",1594138,99632,13,1,"Male","INC",387591,"SHINDE SUSHILKUMAR SAMBHAJIRAO","Hindu",13.41,"ADV. BANSODE SHARAD MARUTI","BJP","M",NA
"Maharashtra",2009,15,4,43,"Madha",58.99,57.71,"General",1558442,314459,15,1,"Male","NCP",530596,"PAWAR SHARADCHANDRA GOVINDRAO","Hindu",34.2,"DESHMUKH SUBHASH SURESHCHANDRA","BJP","M",NA
"Maharashtra",2009,15,4,44,"Sangli",52.12,48.74,"General",1490571,39783,14,1,"Male","INC",378620,"PRATIK PRAKASHBAPU PATIL","Hindu",5.12,"AJITRAO SHANKARRAO GHORPADE","IND","M",NA
"Maharashtra",2009,15,4,45,"Satara",52.82,65.22,"General",1546146,297515,5,1,"Male","NCP",532583,"BHONSLE SHRIMANT CHH. UDYANRAJE PRATAPSINHMAHARAJ","Hindu",36.43,"PURUSHOTTAM BAJIRAO JADHAV","SHS","M",NA
"Maharashtra",2009,15,4,46,"Ratnagiri - sindhudurg",57.39,49.24,"General",1252255,46750,9,1,"Male","INC",353915,"DR.NILESH NARAYAN RANE","Hindu",6.5,"SURESH PRABHAKAR PRABHU","SHS","M",NA
"Maharashtra",2009,15,4,47,"Kolhapur",64.93,41.65,"General",1583030,44800,10,1,"Male","IND",428082,"SADASHIVRAO DADOBA MANDLIK","Hindu",4.36,"CHHATRAPATI SAMBHAJIRAJE SHAHU","NCP","M",NA
"Maharashtra",2009,15,4,48,"Hatkanangle",67.07,49.17,"General",1458560,95060,10,1,"Male","SWP",481025,"SHETTI RAJU ALIAS DEVAPPA ANNA","Hindu",9.72,"MANE NIVEDITA SAMBHAJIRAO","NCP","F",NA
"Maharashtra",2009,15,4,5,"Buldhana",61.7,41.46,"General",1382736,28078,15,1,"Male","SHS",353671,"JADHAV PRATAPRAO GANPATRAO","Hindu",3.29,"SHINGANE DR.RAJENDRA BHASKARRAO","NCP","M",NA
"Maharashtra",2009,15,4,6,"Akola",49.91,38.91,"General",1480606,64848,11,1,"Male","BJP",287526,"DHOTRE SANJAY SHAMRAO","Hindu",8.78,"AMBEDKAR PRAKASH YASHWANT","BBM","M",NA
"Maharashtra",2009,15,4,7,"Amravati",51.44,42.91,"SC",1423855,61716,22,1,"Male","SHS",314286,"ADSUL ANANDRAO VITHOBA","Hindu",8.43,"GAWAI RAJENDRA RAMKRUSHNA","RPI","M",NA
"Maharashtra",2009,15,4,8,"Wardha",54.6,45.88,"General",1408781,95918,16,1,"Male","INC",352853,"DATTA MEGHE","Hindu",12.47,"SURESH GANPATRAO WAGHMARE","BJP","M",NA
"Maharashtra",2009,15,4,9,"Ramtek",50.88,40.75,"SC",1502900,16701,20,1,"Male","INC",311614,"WASNIK MUKUL BALKRISHNA","Hindu",2.18,"TUMANE KRUPAL BALAJI","SHS","M",NA
"Manipur",2009,15,4,1,"Inner manipur",70.54,39.59,"General",826755,30960,7,1,"Male","INC",230876,"DR. THOKCHOM MEINYA","Hindu",5.31,"MOIRANGTHEM NARA","CPI","M",NA
"Manipur",2009,15,4,2,"Outer manipur",83.14,45.56,"ST",909496,119798,9,1,"Male","INC",344517,"THANGSO BAITE","Hindu",15.84,"MANI CHARENAMEI","PDA","M",NA
"Meghalaya",2009,15,4,1,"Shillong",62.23,48.35,"ST",771965,107868,7,1,"Male","INC",232270,"VINCENT H PALA","Christian",22.45,"JOHN FILMORE KHARSHIING","UDP","M",NA
"Meghalaya",2009,15,4,2,"Tura",67.66,45.14,"ST",505774,17945,4,1,"Female","NCP",154476,"AGATHA K. SANGMA","Hindu",5.24,"DEBORA C. MARAK","INC","F",NA
"Mizoram",2009,15,4,1,"MIZORAM",51.8,65.58,"ST",629374,108955,4,1,"Male","INC",213779,"C.L.RUALA","Hindu",33.42,"DR. H. LALLUNGMUANA","IND","M",NA
"Nagaland",2009,15,4,1,"Nagaland",89.99,69.96,"ST",1321878,483021,3,1,"Male","NPF",832224,"C.M. CHANG","Hindu",40.6,"K. ASUNGBA SANGTAM","INC","M",NA
"Odisha",2009,15,4,1,"Bargarh",69.65,43.21,"General",1320274,98444,6,1,"Male","INC",397375,"SANJAY BHOI","Hindu",10.7,"DR. HAMID HUSSAIN","BJD","M",NA
"Odisha",2009,15,4,10,"Bolangir",70.11,42.5,"General",1443484,90835,5,1,"Male","BJD",430150,"KALIKESH NARAYAN SINGH DEO","Hindu",8.98,"NARASINGHA MISHRA","INC","M",NA
"Odisha",2009,15,4,11,"Kalahandi",68.81,41.06,"General",1421959,154037,8,1,"Male","INC",401736,"BHAKTA CHARAN DAS","Hindu",15.74,"SUBASH CHANDRA NAYAK","BJD","M",NA
"Odisha",2009,15,4,12,"Nabarangpur",65.14,38.93,"ST",1215653,29977,4,1,"Male","INC",308307,"PRADEEP KUMAR MAJHI","Hindu",3.79,"DOMBURU MAJHI","BJD","M",NA
"Odisha",2009,15,4,13,"Kandhamal",66.44,44.55,"General",1065279,151007,9,1,"Male","BJD",315314,"RUDRAMADHAB RAY","Hindu",21.34,"SUZIT KUMAR PADHI","INC","M",NA
"Odisha",2009,15,4,14,"Cuttack",63.38,57.17,"General",1283576,236292,7,1,"Male","BJD",465089,"BHARTRUHARI MAHTAB","Hindu",29.05,"BIBHUTI BHUSAN MISHRA","INC","M",NA
"Odisha",2009,15,4,15,"Kendrapara",68.53,51.13,"General",1434425,127107,8,1,"Male","BJD",502635,"BAIJAYANT PANDA","Hindu",12.93,"RANJIB BISWAL","INC","M",NA
"Odisha",2009,15,4,16,"Jagatsinghpur",67.56,46.5,"SC",1455406,76735,5,1,"Male","CPI",457234,"BIBHU PRASAD TARAI","Hindu",7.8,"RABINDRA KUMAR SETHY","INC","M",NA
"Odisha",2009,15,4,17,"Puri",68.8,48.01,"General",1322817,211305,7,1,"Male","BJD",436961,"PINAKI MISRA","Hindu",23.22,"DEBENDRA NATH MANSINGH","INC","M",NA
"Odisha",2009,15,4,18,"Bhubaneswar",49.14,56.32,"General",1447002,252760,13,1,"Male","BJD",400472,"PRASANNA KUMAR PATASANI","Hindu",35.55,"SANTOSH MOHANTY","INC","M",NA
"Odisha",2009,15,4,19,"Aska",54.57,59.82,"General",1286194,232834,9,1,"Male","BJD",419862,"NITYANANDA PRADHAN","Hindu",33.17,"RAMACHANDRA RATH","INC","M",NA
"Odisha",2009,15,4,2,"Sundargarh",61.39,36.53,"ST",1248955,11624,9,1,"Male","INC",280054,"HEMANAND BISWAL","Hindu",1.52,"JUAL ORAM","BJP","M",NA
"Odisha",2009,15,4,20,"Berhampur",58.87,44.99,"General",1207552,57287,9,1,"Male","BJD",319839,"SIDHANT MOHAPATRA","Hindu",8.06,"CHANDRA SEKHAR SAHU","INC","M",NA
"Odisha",2009,15,4,21,"Koraput",62.38,41.18,"ST",1217768,96360,6,1,"Male","BJD",312776,"JAYARAM PANGI","Hindu",12.69,"GIRIDHAR GAMANG","INC","M",NA
"Odisha",2009,15,4,3,"Sambalpur",64.9,38.09,"General",1233251,14874,7,1,"Male","INC",304890,"AMARNATH PRADHAN","Hindu",1.86,"ROHIT PUJARI","BJD","M",NA
"Odisha",2009,15,4,4,"Keonjhar",70.48,43.63,"ST",1265225,126484,7,1,"Male","BJD",389104,"YASHBANT NARAYAN SINGH LAGURI","Hindu",14.18,"DHANURJAYA SIDU","INC","M",NA
"Odisha",2009,15,4,5,"Mayurbhanj",70.27,31.12,"ST",1173650,66178,10,1,"Male","BJD",256648,"LAXMAN TUDU","Hindu",8.02,"SUDAM MARNDI","JMM","M",NA
"Odisha",2009,15,4,6,"Balasore",70.29,35.18,"General",1269342,38900,9,1,"Male","INC",313888,"SRIKANT KUMAR JENA","Hindu",4.36,"ARUN DEY","NCP","M",NA
"Odisha",2009,15,4,7,"Bhadrak",67.71,44.86,"SC",1372356,54938,6,1,"Male","BJD",416808,"ARJUN CHARAN SETHI","Hindu",5.91,"ANANTA PRASAD SETHI","INC","M",NA
"Odisha",2009,15,4,8,"Jajpur",66.59,53.03,"SC",1227088,127747,8,1,"Male","BJD",433350,"MOHAN JENA","Hindu",15.63,"AMIYA KANTA MALLIK","INC","M",NA
"Odisha",2009,15,4,9,"Dhenkanal",66.74,46.53,"General",1283608,186587,5,1,"Male","BJD",398568,"TATHAGATA SATPATHY","Hindu",21.78,"CHANDRA SEKHAR TRIPATHI","INC","M",NA
"Puducherry",2009,15,4,1,"Puducherry",79.74,49.41,"General",762440,91772,28,1,"Male","INC",300391,"NARAYANASAMY","Hindu",15.1,"RAMADASS. M","PMK","M",NA
"Punjab",2009,15,4,1,"Gurdaspur",70.77,48,"General",1318967,8342,13,1,"Male","INC",447994,"PARTAP SINGH BAJWA","Hindu",0.89,"VINOD KHANNA","BJP","M",NA
"Punjab",2009,15,4,10,"Ferozpur",71.28,47.12,"General",1342488,21071,27,1,"Male","SAD",450900,"SHER SINGH GHUBAYA","Hindu",2.2,"JAGMEET SINGH BRAR","INC","M",NA
"Punjab",2009,15,4,11,"Bathinda",78.41,50.51,"General",1336790,120948,22,1,"Female","SAD",529472,"HARSIMRAT KAUR BADAL","S",11.54,"RANINDER SINGH","INC","M",NA
"Punjab",2009,15,4,12,"Sangrur",74.41,38.52,"General",1251401,40872,16,1,"Male","INC",358670,"VIJAY INDER SINGLA","Hindu",4.39,"SUKHDEV SINGH DHINDSA","SAD","M",NA
"Punjab",2009,15,4,13,"Patiala",69.6,50.66,"General",1344864,97389,14,1,"Female","INC",474188,"PRENEET KAUR","S",10.4,"PREM SINGH CHANDUMAJRA","SAD","M",NA
"Punjab",2009,15,4,2,"Amritsar",65.63,48.13,"General",1241099,6858,14,1,"Male","BJP",392046,"NAVJOT SINGH SIDHU","S",0.84,"OM PARKASH SONI","INC","M",NA
"Punjab",2009,15,4,3,"Khadoor Sahib",70.64,49.44,"General",1340145,32260,15,1,"Male","SAD",467980,"DR. RATTAN SINGH AJNALA","Hindu",3.41,"RANA GURJEET SINGH","INC","M",NA
"Punjab",2009,15,4,4,"Jalandhar",67.15,45.36,"SC",1339842,36445,15,1,"Male","INC",408103,"MOHINDER SINGH KAYPEE","Hindu",4.05,"HANS RAJ HANS","SAD","M",NA
"Punjab",2009,15,4,5,"Hoshiarpur",64.9,42.55,"SC",1299234,366,12,1,"Female","INC",358812,"SANTOSH CHOWDHARY","Hindu",0.04,"SOM PARKASH","BJP","M",NA
"Punjab",2009,15,4,6,"Anandpur Sahib",67.58,44.75,"General",1338596,67204,14,1,"Male","INC",404836,"RAVNEET SINGH","Hindu",7.43,"DR. DALJIT SINGH CHEEMA","SAD","M",NA
"Punjab",2009,15,4,7,"Ludhiana",64.64,53.08,"General",1309308,113706,30,1,"Male","INC",449264,"MANISH TEWARI","Hindu",13.43,"GURCHARAN SINGH GALIB","SAD","M",NA
"Punjab",2009,15,4,8,"Fatehgarh Sahib",69.41,46.96,"SC",1207556,34299,11,1,"Male","INC",393557,"SUKHDEV SINGH","Hindu",4.09,"CHARANJIT SINGH ATWAL","SAD","M",NA
"Punjab",2009,15,4,9,"Faridkot",72.24,49.19,"SC",1288090,62042,15,1,"Female","SAD",457734,"PARAMJIT KAUR GULSHAN","S",6.67,"SUKHWINDER SINGH DANNY","INC","M",NA
"Rajasthan",2009,15,4,1,"Ganganagar",60.97,52.39,"SC",1491983,140668,15,1,"Male","INC",476554,"BHARAT RAM MEGHWAL","Hindu",15.46,"NIHAL CHAND","BJP","M",NA
"Rajasthan",2009,15,4,10,"KARAULI-DHOLPUR",37.38,44.3,"SC",1303196,29723,16,1,"Male","INC",215810,"KHILADI LAL BAIRWA","Hindu",6.1,"DR MANOJ RAJORIA","BJP","M",NA
"Rajasthan",2009,15,4,11,"Dausa",63.94,51.54,"ST",1315810,137759,14,1,"Male","IND",433666,"KIRODI LAL","Hindu",16.37,"QUMMER RUBBANI","IND","M",NA
"Rajasthan",2009,15,4,12,"TONK-SAWAI MADHOPUR",53.12,46.82,"General",1510047,317,17,1,"Male","INC",375572,"NAMO NARAIN","Hindu",0.04,"KIRORI SINGH BAINSLA","BJP","M",NA
"Rajasthan",2009,15,4,13,"Ajmer",52.99,52.59,"General",1455339,76135,8,1,"Male","INC",405575,"SACHIN PILOT","Hindu",9.87,"KIRAN MAHESHWARI","BJP","F",NA
"Rajasthan",2009,15,4,14,"Nagaur",41.03,54.64,"General",1486307,155137,8,1,"Female","INC",333261,"DR. JYOTI MIRDHA","Hindu",25.44,"BINDU CHAUDHARY","BJP","F",NA
"Rajasthan",2009,15,4,15,"Pali",42.96,53.62,"General",1682713,196717,14,1,"Male","INC",387604,"BADRI RAM JAKHAR","Hindu",27.21,"PUSP JAIN","BJP","M",NA
"Rajasthan",2009,15,4,16,"Jodhpur",45.23,53.06,"General",1506821,98329,14,1,"Female","INC",361577,"CHANDRESH KUMARI","Hindu",14.43,"JASWANT SINGH BISNOI","BJP","M",NA
"Rajasthan",2009,15,4,17,"Barmer",54.47,53.04,"General",1441456,119106,7,1,"Male","INC",416497,"HARISH CHOUDHARY","Hindu",15.17,"MANVENDRA SINGH","BJP","M",NA
"Rajasthan",2009,15,4,18,"Jalore",37.98,33.67,"General",1520957,49805,22,1,"Male","BJP",194503,"DEVJI PATEL","Hindu",8.62,"BUTA SINGH","IND","M",NA
"Rajasthan",2009,15,4,19,"Udaipur",48.48,54.27,"ST",1564137,164925,8,1,"Male","INC",411510,"RAGHUVIR SINGH MEENA","Hindu",21.75,"MAHAVEER BHAGORA","BJP","M",NA
"Rajasthan",2009,15,4,2,"Bikaner",41.25,42.92,"SC",1381203,19575,10,1,"Male","BJP",244537,"ARJUN RAM MEGHWAL","Hindu",3.44,"REWAT RAM PANWAR","INC","M",NA
"Rajasthan",2009,15,4,20,"Banswara",52.73,53.75,"ST",1457980,199418,7,1,"Male","INC",413169,"TARACHAND BHAGORA","Hindu",25.94,"HAKARU MAIDA","BJP","M",NA
"Rajasthan",2009,15,4,21,"Chittorgarh",49.63,50.28,"General",1601444,72778,15,1,"Female","INC",399663,"(DR.)GIRIJA VYAS","Hindu",9.16,"SHRICHAND KRIPLANI","BJP","M",NA
"Rajasthan",2009,15,4,22,"Rajsamand",39.68,49.82,"General",1489231,45890,13,1,"Male","INC",294451,"GOPAL SINGH","Hindu",7.77,"RASA SINGH RAWAT","BJP","M",NA
"Rajasthan",2009,15,4,23,"Bhilwara",50.54,54.76,"General",1492687,135368,10,1,"Male","INC",413128,"DR. C. P. JOSHI","Hindu",17.94,"VIJAYENDRA PAL SINGH","BJP","M",NA
"Rajasthan",2009,15,4,24,"Kota",45.48,52.87,"General",1498971,83093,14,1,"Male","INC",360486,"IJYARAJ SINGH","Hindu",12.19,"SHYAM SHARMA","BJP","M",NA
"Rajasthan",2009,15,4,25,"JHALAWAR-BARAN",60.25,49.22,"General",1447157,52841,14,1,"Male","BJP",429096,"DUSHYANT SINGH","Hindu",6.06,"URMILA JAIN \BHAYA\","INC","F",NA
"Rajasthan",2009,15,4,3,"Churu",52.37,46.94,"General",1532266,12440,15,1,"Male","BJP",376708,"RAM SINGH KASWAN","Hindu",1.55,"RAFIQUE MANDELIA","INC","M",NA
"Rajasthan",2009,15,4,4,"Jhunjhunu",42.01,50.89,"General",1432581,65332,13,1,"Male","INC",306330,"SHEESH RAM OLA","Hindu",10.85,"DR DASRATH SINGH SHEKHAWAT","BJP","M",NA
"Rajasthan",2009,15,4,5,"Sikar",48.1,44.79,"General",1507740,149426,16,1,"Male","INC",324812,"MAHADEV SINGH","Hindu",20.6,"SUBHASH MAHARIA","BJP","M",NA
"Rajasthan",2009,15,4,6,"Jaipur Rural",47.52,40.53,"General",1444949,52237,21,1,"Male","INC",278266,"LAL CHAND KATARIA","Hindu",7.61,"RAO RAJENDRA SINGH","BJP","M",NA
"Rajasthan",2009,15,4,7,"Jaipur",48.26,48.89,"General",1684541,16099,25,1,"Male","INC",397438,"MAHESH JOSHI","Hindu",1.98,"GHANSHYAM TIWARI","BJP","M",NA
"Rajasthan",2009,15,4,8,"Alwar",55.53,59.02,"General",1373384,156619,16,1,"Male","INC",450119,"JITENDRA SINGH","Hindu",20.53,"DR.KIRAN YADAV","BJP","F",NA
"Rajasthan",2009,15,4,9,"BHARATPUR",39.02,53.76,"SC",1437111,81454,14,1,"Male","INC",301434,"RATAN SINGH","Hindu",14.53,"KHEMCHAND","BJP","M",NA
"Sikkim",2009,15,4,1,"Sikkim",83.75,63.3,"General",300584,84868,7,1,"Male","SDF",159351,"PREM DAS RAI","Hindu",33.71,"KHARANANDA UPRETI","INC","M",NA
"Tamil_Nadu",2009,15,4,1,"Thiruvallur",70.55,43.35,"SC",1204209,31673,14,1,"Male","ADMK",368294,"VENUGOPAL.P","Hindu",3.73,"GAYATHRI.S","DMK","F",NA
"Tamil_Nadu",2009,15,4,10,"Dharmapuri",72.75,47.01,"General",1069601,135942,21,1,"Male","DMK",365812,"THAMARAISELVAN. R","Hindu",17.47,"SENTHIL. R. DR.","PMK","M",NA
"Tamil_Nadu",2009,15,4,11,"Tiruvannamalai",79.86,51.97,"General",1052587,148300,30,1,"Male","DMK",436866,"VENUGOPAL.D","Hindu",17.64,"GURU (A) GURUNATHAN. J","PMK","M",NA
"Tamil_Nadu",2009,15,4,12,"Arani",76.62,47.16,"General",1097865,106830,13,1,"Male","INC",396728,"KRISHNASSWAMY M","Hindu",12.7,"SUBRAMANIYAN N","ADMK","M",NA
"Tamil_Nadu",2009,15,4,13,"Viluppuram",74.56,38.53,"SC",1068171,2797,19,1,"Male","ADMK",306826,"ANANDAN M","Hindu",0.35,"SWAMIDURAI K","VCK","M",NA
"Tamil_Nadu",2009,15,4,14,"Kallakurichi",77.28,42.53,"General",1106352,108608,29,1,"Male","DMK",363601,"SANKAR ADHI","Hindu",12.7,"DHANARAJU K","PMK","M",NA
"Tamil_Nadu",2009,15,4,15,"Salem",76.42,42.48,"General",1171839,46491,23,1,"Male","ADMK",380460,"SEMMALAI S","Hindu",5.19,"THANGKABALU K V","INC","M",NA
"Tamil_Nadu",2009,15,4,16,"Namakkal",78.59,43.95,"General",1075526,102431,25,1,"Male","DMK",371476,"GANDHISELVAN.S","Hindu",12.12,"VAIRAM TAMILARASI.V","ADMK","F",NA
"Tamil_Nadu",2009,15,4,17,"Erode",75.93,37.05,"General",1010079,49336,25,1,"Male","MDMK",284148,"GANESHAMURTHI.A.","Hindu",6.43,"ELANGOVAN.E.V.K.S.","INC","M",NA
"Tamil_Nadu",2009,15,4,18,"Tiruppur",74.64,39.87,"General",993758,85346,21,1,"Male","ADMK",295731,"SIVASAMI C","Hindu",11.51,"KHARVENTHAN S K","INC","M",NA
"Tamil_Nadu",2009,15,4,19,"Nilgiris",70.75,44.64,"SC",1003168,86021,14,1,"Male","DMK",316802,"RAJA A","Hindu",12.12,"KRISHNAN C","MDMK","M",NA
"Tamil_Nadu",2009,15,4,2,"Chennai North",64.91,42.59,"General",1016663,19153,29,1,"Male","DMK",281055,"ELANGOVAN T.K.S","Hindu",2.9,"PANDIAN. D","CPI","M",NA
"Tamil_Nadu",2009,15,4,20,"Coimbatore",70.81,35.58,"General",1163781,38664,25,1,"Male","CPM",293165,"NATARAJAN.P.R.","Hindu",4.69,"PRABHU.R","INC","M",NA
"Tamil_Nadu",2009,15,4,21,"Pollachi",75.8,39.66,"General",1017811,46025,22,1,"Male","ADMK",305935,"SUGUMAR.K","Hindu",5.97,"SHANMUGASUNDARAM.K","DMK","M",NA
"Tamil_Nadu",2009,15,4,22,"Dindigul",75.58,44.06,"General",1085696,54347,19,1,"Male","INC",361545,"CHITTHAN N S V","Hindu",6.62,"BAALASUBRAMANI P","ADMK","M",NA
"Tamil_Nadu",2009,15,4,23,"Karur",81.43,46.14,"General",1012924,47254,38,1,"Male","ADMK",380542,"THAMBIDURAI.M","Hindu",5.73,"PALLANISHAMY. K.C.","DMK","M",NA
"Tamil_Nadu",2009,15,4,24,"Tiruchirappalli",67.3,41.59,"General",1067193,4335,24,1,"Male","ADMK",298710,"KUMAR.P","Hindu",0.6,"SARUBALA.R.THONDAIMAN","INC","F",NA
"Tamil_Nadu",2009,15,4,25,"Perambalur",79.33,47.91,"General",1049033,77604,21,1,"Male","DMK",398742,"NAPOLEON,D.","Hindu",9.32,"BALASUBRAMANIAN,K.K.","ADMK","M",NA
"Tamil_Nadu",2009,15,4,26,"Cuddalore",76,42.76,"General",986030,23532,11,1,"Male","INC",320473,"ALAGIRI S","Hindu",3.14,"SAMPATH M C","ADMK","M",NA
"Tamil_Nadu",2009,15,4,27,"Chidambaram",77.18,49.3,"SC",1126828,99083,13,1,"Male","VCK",428804,"THIRUMAAVALAVAN, THOL","Hindu",11.39,"PONNUSWAMY,E","PMK","M",NA
"Tamil_Nadu",2009,15,4,28,"Mayiladuthurai",73.25,45.54,"General",1091519,36854,23,1,"Male","ADMK",364089,"MANIYAN O.S.","Hindu",4.61,"MANI SHANKAR AIYAR","INC","M",NA
"Tamil_Nadu",2009,15,4,29,"Nagapattinam",77.67,48.48,"SC",982352,47962,7,1,"Male","DMK",369915,"VIJAYAN A K S","Hindu",6.29,"SELVARAJ M","CPI","M",NA
"Tamil_Nadu",2009,15,4,3,"Chennai South",62.66,42.38,"General",1162062,32935,43,1,"Male","ADMK",308567,"RAJENDRAN C","Hindu",4.52,"BHARATHY R.S.","DMK","M",NA
"Tamil_Nadu",2009,15,4,30,"Thanjavur",76.63,50.55,"General",1054118,101787,13,1,"Male","DMK",408343,"PALANIMANICKAM.S.S","Hindu",12.6,"DURAI.BALAKRISHNAN","MDMK","M",NA
"Tamil_Nadu",2009,15,4,31,"Sivaganga",70.97,43.13,"General",1092438,3354,20,1,"Male","INC",334348,"CHIDAMBARAM  P","Hindu",0.43,"RAJA KANNAPPAN  R.S.","ADMK","M",NA
"Tamil_Nadu",2009,15,4,32,"Madurai",77.43,54.48,"General",1022421,140985,12,1,"Male","DMK",431295,"ALAGIRI M.K","Hindu",17.81,"MOHAN P","CPM","M",NA
"Tamil_Nadu",2009,15,4,33,"Theni",74.47,42.54,"General",1074931,6302,22,1,"Male","INC",340575,"AARON RASHID.J.M","Muslim",0.79,"THANGA TAMILSELVAN","ADMK","M",NA
"Tamil_Nadu",2009,15,4,34,"Virudhunagar",77.38,40.02,"General",992051,15764,16,1,"Male","INC",307187,"MANICKA TAGORE","Hindu",2.05,"VAIKO","MDMK","M",NA
"Tamil_Nadu",2009,15,4,35,"Ramanathapuram",68.63,37.92,"General",1133391,69915,15,1,"Male","DMK",294945,"SIVAKUMAR @ J.K. RITHEESH. K","Hindu",8.99,"SATHIAMOORTHY. V","ADMK","M",NA
"Tamil_Nadu",2009,15,4,36,"Thoothukkudi",69.13,47.4,"General",949153,76649,15,1,"Male","DMK",311017,"JEYADURAI.S.R","Hindu",11.68,"CYNTHIA PANDIAN.DR","ADMK","F",NA
"Tamil_Nadu",2009,15,4,37,"Tenkasi",70.14,37.69,"SC",1063614,34677,9,1,"Male","CPI",281174,"LINGAM P","Hindu",4.65,"VELLAIPANDI G","INC","M",NA
"Tamil_Nadu",2009,15,4,38,"Tirunelveli",66.13,39.23,"General",1059687,21303,21,1,"Male","INC",274932,"RAMASUBBU S","Hindu",3.04,"ANNAMALAI K","ADMK","M",NA
"Tamil_Nadu",2009,15,4,39,"Kanniyakumari",64.99,41.81,"General",1178047,65687,22,1,"Female","DMK",320161,"HELEN DAVIDSON  J","Hindu",8.58,"RADHAKRISHNAN P","BJP","M",NA
"Tamil_Nadu",2009,15,4,4,"Chennai central",60.99,46.82,"General",1000705,33454,37,1,"Male","DMK",285783,"DAYANIDHI MARAN","Hindu",5.48,"MOGAMED ALI JINNAH S.M.K.","ADMK","M",NA
"Tamil_Nadu",2009,15,4,5,"Sriperumbudur",66.1,44.41,"General",1201237,25036,32,1,"Male","DMK",352641,"BAALU T R","Hindu",3.15,"MOORTHY A K","PMK","M",NA
"Tamil_Nadu",2009,15,4,6,"Kancheepuram",74.22,41.97,"SC",1060188,13103,20,1,"Male","INC",330237,"VISWANATHAN.P","Hindu",1.67,"RAMAKRISHNAN.DR.E","ADMK","M",NA
"Tamil_Nadu",2009,15,4,7,"Arakkonam",77.65,48.65,"General",1098607,109796,20,1,"Male","DMK",415041,"JAGATHRAKSHAKAN","Hindu",12.87,"VELU R","PMK","M",NA
"Tamil_Nadu",2009,15,4,8,"Vellore",71.63,49.82,"General",1010067,107393,24,1,"Male","DMK",360474,"ABDUL RAHMAN","Muslim",14.84,"VASU  L K M B","ADMK","M",NA
"Tamil_Nadu",2009,15,4,9,"Krishnagiri",74.16,44.64,"General",1014758,76598,16,1,"Male","DMK",335977,"SUGAVANAM. E.G.","Hindu",10.18,"NANJEGOWDU. K.","ADMK","M",NA
"Tripura",2009,15,4,1,"Tripura West",85.71,60.14,"General",1093799,248549,10,1,"Male","CPM",563799,"KHAGEN DAS","Hindu",26.51,"SUDIP ROY BARMAN","INC","M",NA
"Tripura",2009,15,4,2,"Tripura East",83.06,63.47,"ST",988466,295581,9,1,"Male","CPM",521084,"BAJU BAN RIYAN","Hindu",36,"DIBA CHANDRA HRANGKHAWL","INC","M",NA
"Uttarakhand",2009,15,4,1,"Tehri Garhwal",50.36,45.04,"General",1159691,52939,18,1,"Male","INC",263083,"VIJAY BAHUGUNA","Hindu",9.06,"JASPAL RANA","BJP","M",NA
"Uttarakhand",2009,15,4,2,"Garhwal",48.85,44.41,"General",1092282,17397,13,1,"Male","INC",236949,"SATPAL MAHARAJ","Hindu",3.26,"LT. GEN(RETD) TEJPAL SINGH RAWAT P.V.S.M, V.S.M","BJP","M",NA
"Uttarakhand",2009,15,4,3,"Almora",45.47,41.77,"SC",1057379,6950,10,1,"Male","INC",200824,"PRADEEP TAMTA","Hindu",1.45,"AJAY TAMTA","BJP","M",NA
"Uttarakhand",2009,15,4,4,"Nainital-udhamsingh Nagar",58.69,42.64,"General",1284092,88412,14,1,"Male","INC",321377,"K.C. SINGH BABA","Hindu",11.73,"BACHI SINGH RAWAT","BJP","M",NA
"Uttarakhand",2009,15,4,5,"Hardwar",60.88,42.16,"General",1294280,127412,21,1,"Male","INC",332235,"HARISH RAWAT","Hindu",16.17,"SWAMI YATINDRANAND GIRI","BJP","M",NA
"Uttar_Pradesh",2009,15,4,1,"Saharanpur",63.25,43.21,"General",1298132,84873,15,1,"Male","BSP",354807,"JAGDISH SINGH RANA","Hindu",10.34,"RASHEED MASOOD","SP","M",NA
"Uttar_Pradesh",2009,15,4,10,"Meerut",48.23,31.9,"General",1508788,47146,29,1,"Male","BJP",232137,"RAJENDRA AGARWAL","Hindu",6.48,"MALOOK NAGAR","BSP","M",NA
"Uttar_Pradesh",2009,15,4,11,"Baghpat",47.93,38.88,"General",1280602,63027,16,1,"Male","RLD",238638,"AJIT SINGH","Hindu",10.27,"MUKESH SHARMA","BSP","M",NA
